Signal Legend:

Key        Signal Name

0        = DATA_8861_before[15..0]
1        = RAM0_add[7..0]
2        = RAM0_wdata[15..0]
3        = RAM1_add[3..0]
4        = RAM1_wdata[31..0]
5        = sample_cnt[12..0]
6        = sample_cntset[12..0]
7        = trigger[15..0]
8        = ADS8861:ADS8861_inst|data_reg[15..0]
9        = sm_cnt[9..0]
10       = soc_system:u0|soc_system_onchip_memory2_0:onchip_memory2_0|readdata2[15..0]
11       = soc_system:u0|soc_system_onchip_memory2_1:onchip_memory2_1|readdata2[31..0]
12       = ADS8861:ADS8861_inst|data[15..0]
13       = ADS8861:ADS8861_inst|cnt[4..0]
14       = RAM0_write

Data Table:

Signals-> 0     1   2     3  4         5   6   7   8      9   10    11  12    13 14 

sample

71        1887  0   1887  2h 0000C350h 39  200 100 1914   516 04C7h 100 1914  18 0  
72        1887  0   1887  2h 0000C350h 59  200 100 1914   516 04C7h 100 1914  18 0  
73        1887  0   1887  2h 0000C350h 79  200 100 1914   516 04C7h 100 1914  18 0  
74        1887  0   1887  2h 0000C350h 99  200 100 1914   516 04C7h 100 1914  18 0  
75        1887  0   1887  2h 0000C350h 119 200 100 1914   516 04C7h 100 1914  18 0  
76        1887  0   1887  2h 0000C350h 139 200 100 1914   516 04C7h 100 1914  18 0  
77        1887  0   1887  2h 0000C350h 159 200 100 1914   516 04C7h 100 1914  18 0  
78        1887  0   1887  2h 0000C350h 179 200 100 1914   516 04C7h 100 1914  13 0  
79        1887  0   1887  2h 0000C350h 199 200 100 1658   516 04C7h 100 1914  7  0  
80        1887  0   1887  2h 0000C350h 18  200 100 1606   516 04C7h 100 1914  0  0  
81        1914  0   1914  2h 0000C350h 38  200 100 1606   516 04C7h 100 1606  18 0  
82        1914  0   1914  2h 0000C350h 58  200 100 1606   516 04C7h 100 1606  18 0  
83        1914  0   1914  2h 0000C350h 78  200 100 1606   516 04C7h 100 1606  18 0  
84        1914  0   1914  2h 0000C350h 98  200 100 1606   516 04C7h 100 1606  18 0  
85        1914  0   1914  2h 0000C350h 118 200 100 1606   516 04C7h 100 1606  18 0  
86        1914  0   1914  2h 0000C350h 138 200 100 1606   516 04C7h 100 1606  18 0  
87        1914  0   1914  2h 0000C350h 158 200 100 1606   516 04C7h 100 1606  18 0  
88        1914  0   1914  2h 0000C350h 178 200 100 1606   516 04C7h 100 1606  13 0  
89        1914  0   1914  2h 0000C350h 198 200 100 966    516 04C7h 100 1606  7  0  
90        1914  0   1914  2h 0000C350h 17  200 100 1007   516 04C7h 100 1606  0  0  
91        1606  0   1606  2h 0000C350h 37  200 100 1007   516 04C7h 100 1007  18 0  
92        1606  0   1606  2h 0000C350h 57  200 100 1007   516 04C7h 100 1007  18 0  
93        1606  0   1606  2h 0000C350h 77  200 100 1007   516 04C7h 100 1007  18 0  
94        1606  0   1606  2h 0000C350h 97  200 100 1007   516 04C7h 100 1007  18 0  
95        1606  0   1606  2h 0000C350h 117 200 100 1007   516 04C7h 100 1007  18 0  
96        1606  0   1606  2h 0000C350h 137 200 100 1007   516 04C7h 100 1007  18 0  
97        1606  0   1606  2h 0000C350h 157 200 100 1007   516 04C7h 100 1007  18 0  
98        1606  0   1606  2h 0000C350h 177 200 100 1007   516 04C7h 100 1007  13 0  
99        1606  0   1606  2h 0000C350h 197 200 100 687    516 04C7h 100 1007  7  0  
100       1606  0   1606  2h 0000C350h 16  200 100 663    516 04C7h 100 1007  0  0  
101       1007  0   1007  2h 0000C350h 36  200 100 663    516 04C7h 100 663   18 0  
102       1007  0   1007  2h 0000C350h 56  200 100 663    516 04C7h 100 663   18 0  
103       1007  0   1007  2h 0000C350h 76  200 100 663    516 04C7h 100 663   18 0  
104       1007  0   1007  2h 0000C350h 96  200 100 663    516 04C7h 100 663   18 0  
105       1007  0   1007  2h 0000C350h 116 200 100 663    516 04C7h 100 663   18 0  
106       1007  0   1007  2h 0000C350h 136 200 100 663    516 04C7h 100 663   18 0  
107       1007  0   1007  2h 0000C350h 156 200 100 663    516 04C7h 100 663   18 0  
108       1007  0   1007  2h 0000C350h 176 200 100 663    516 04C7h 100 663   14 0  
109       1007  0   1007  2h 0000C350h 196 200 100 23     516 04C7h 100 663   8  0  
110       1007  0   1007  2h 0000C350h 15  200 100 3      516 04C7h 100 663   1  0  
111       663   0   663   2h 0000C350h 35  200 100 2      516 04C7h 100 2     18 0  
112       663   0   663   2h 0000C350h 55  200 100 2      516 04C7h 100 2     18 0  
113       663   0   663   2h 0000C350h 75  200 100 2      516 04C7h 100 2     18 0  
114       663   0   663   2h 0000C350h 95  200 100 2      516 04C7h 100 2     18 0  
115       663   0   663   2h 0000C350h 115 200 100 2      516 04C7h 100 2     18 0  
116       663   0   663   2h 0000C350h 135 200 100 2      516 04C7h 100 2     18 0  
117       663   0   663   2h 0000C350h 155 200 100 2      516 04C7h 100 2     18 0  
118       663   0   663   2h 0000C350h 175 200 100 -8190  516 04C7h 100 2     14 0  
119       663   0   663   2h 0000C350h 195 200 100 -1022  516 04C7h 100 2     8  0  
120       663   0   663   2h 0000C350h 14  200 100 -960   516 04C7h 100 2     1  0  
121       2     0   2     2h 0000C350h 34  200 100 -960   516 04C7h 100 -960  18 0  
122       2     0   2     2h 0000C350h 54  200 100 -960   516 04C7h 100 -960  18 0  
123       2     0   2     2h 0000C350h 74  200 100 -960   516 04C7h 100 -960  18 0  
124       2     0   2     2h 0000C350h 94  200 100 -960   516 04C7h 100 -960  18 0  
125       2     0   2     2h 0000C350h 114 200 100 -960   516 04C7h 100 -960  18 0  
126       2     0   2     2h 0000C350h 134 200 100 -960   516 04C7h 100 -960  18 0  
127       2     0   2     2h 0000C350h 154 200 100 -960   516 04C7h 100 -960  18 0  
128       2     0   2     2h 0000C350h 174 200 100 -960   516 04C7h 100 -960  14 0  
129       2     0   2     2h 0000C350h 194 200 100 -1472  516 04C7h 100 -960  8  0  
130       2     0   2     2h 0000C350h 13  200 100 -1426  516 04C7h 100 -960  1  0  
131       -960  0   -960  2h 0000C350h 33  200 100 -1426  516 FC40h 100 -1426 18 1  
132       -960  0   -960  2h 0000C350h 53  200 100 -1426  516 FC40h 100 -1426 18 1  
133       -960  0   -960  2h 0000C350h 73  200 100 -1426  516 FC40h 100 -1426 18 1  
134       -960  0   -960  2h 0000C350h 93  200 100 -1426  516 FC40h 100 -1426 18 1  
135       -960  0   -960  2h 0000C350h 113 200 100 -1426  516 FC40h 100 -1426 18 1  
136       -960  0   -960  2h 0000C350h 133 200 100 -1426  516 FC40h 100 -1426 18 1  
137       -960  0   -960  2h 0000C350h 153 200 100 -1426  516 FC40h 100 -1426 18 1  
138       -960  0   -960  2h 0000C350h 173 200 100 -1426  516 FC40h 100 -1426 15 1  
139       -960  0   -960  2h 0000C350h 193 200 100 -1682  516 FC40h 100 -1426 9  1  
140       -960  0   -960  2h 0000C350h 12  200 100 -1634  516 FC40h 100 -1426 2  1  
141       -1426 1   -1426 2h 0000C350h 32  200 100 -1633  516 FA6Eh 100 -1633 18 1  
142       -1426 1   -1426 2h 0000C350h 52  200 100 -1633  516 FA6Eh 100 -1633 18 1  
143       -1426 1   -1426 2h 0000C350h 72  200 100 -1633  516 FA6Eh 100 -1633 18 1  
144       -1426 1   -1426 2h 0000C350h 92  200 100 -1633  516 FA6Eh 100 -1633 18 1  
145       -1426 1   -1426 2h 0000C350h 112 200 100 -1633  516 FA6Eh 100 -1633 18 1  
146       -1426 1   -1426 2h 0000C350h 132 200 100 -1633  516 FA6Eh 100 -1633 18 1  
147       -1426 1   -1426 2h 0000C350h 152 200 100 -1633  516 FA6Eh 100 -1633 18 1  
148       -1426 1   -1426 2h 0000C350h 172 200 100 -1633  516 FA6Eh 100 -1633 15 1  
149       -1426 1   -1426 2h 0000C350h 192 200 100 -1633  516 FA6Eh 100 -1633 9  1  
150       -1426 1   -1426 2h 0000C350h 11  200 100 -1753  516 FA6Eh 100 -1633 2  1  
151       -1633 2   -1633 2h 0000C350h 31  200 100 -1753  516 F99Fh 100 -1753 18 1  
152       -1633 2   -1633 2h 0000C350h 51  200 100 -1753  516 F99Fh 100 -1753 18 1  
153       -1633 2   -1633 2h 0000C350h 71  200 100 -1753  516 F99Fh 100 -1753 18 1  
154       -1633 2   -1633 2h 0000C350h 91  200 100 -1753  516 F99Fh 100 -1753 18 1  
155       -1633 2   -1633 2h 0000C350h 111 200 100 -1753  516 F99Fh 100 -1753 18 1  
156       -1633 2   -1633 2h 0000C350h 131 200 100 -1753  516 F99Fh 100 -1753 18 1  
157       -1633 2   -1633 2h 0000C350h 151 200 100 -1753  516 F99Fh 100 -1753 18 1  
158       -1633 2   -1633 2h 0000C350h 171 200 100 -1753  516 F99Fh 100 -1753 15 1  
159       -1633 2   -1633 2h 0000C350h 191 200 100 -1753  516 F99Fh 100 -1753 9  1  
160       -1633 2   -1633 2h 0000C350h 10  200 100 -1653  516 F99Fh 100 -1753 2  1  
161       -1753 3   -1753 2h 0000C350h 30  200 100 -1653  516 F927h 100 -1653 18 1  
162       -1753 3   -1753 2h 0000C350h 50  200 100 -1653  516 F927h 100 -1653 18 1  
163       -1753 3   -1753 2h 0000C350h 70  200 100 -1653  516 F927h 100 -1653 18 1  
164       -1753 3   -1753 2h 0000C350h 90  200 100 -1653  516 F927h 100 -1653 18 1  
165       -1753 3   -1753 2h 0000C350h 110 200 100 -1653  516 F927h 100 -1653 18 1  
166       -1753 3   -1753 2h 0000C350h 130 200 100 -1653  516 F927h 100 -1653 18 1  
167       -1753 3   -1753 2h 0000C350h 150 200 100 -1653  516 F927h 100 -1653 18 1  
168       -1753 3   -1753 2h 0000C350h 170 200 100 -1653  516 F927h 100 -1653 16 1  
169       -1753 3   -1753 2h 0000C350h 190 200 100 -1653  516 F927h 100 -1653 10 1  
170       -1753 3   -1753 2h 0000C350h 9   200 100 -1629  516 F927h 100 -1653 3  1  
171       -1653 4   -1653 2h 0000C350h 29  200 100 -1632  516 F98Bh 100 -1632 18 1  
172       -1653 4   -1653 2h 0000C350h 49  200 100 -1632  516 F98Bh 100 -1632 18 1  
173       -1653 4   -1653 2h 0000C350h 69  200 100 -1632  516 F98Bh 100 -1632 18 1  
174       -1653 4   -1653 2h 0000C350h 89  200 100 -1632  516 F98Bh 100 -1632 18 1  
175       -1653 4   -1653 2h 0000C350h 109 200 100 -1632  516 F98Bh 100 -1632 18 1  
176       -1653 4   -1653 2h 0000C350h 129 200 100 -1632  516 F98Bh 100 -1632 18 1  
177       -1653 4   -1653 2h 0000C350h 149 200 100 -1632  516 F98Bh 100 -1632 18 1  
178       -1653 4   -1653 2h 0000C350h 169 200 100 -1632  516 F98Bh 100 -1632 16 1  
179       -1653 4   -1653 2h 0000C350h 189 200 100 -1632  516 F98Bh 100 -1632 10 1  
180       -1653 4   -1653 2h 0000C350h 8   200 100 -1576  516 F98Bh 100 -1632 3  1  
181       -1632 5   -1632 2h 0000C350h 28  200 100 -1573  516 F9A0h 100 -1573 18 1  
182       -1632 5   -1632 2h 0000C350h 48  200 100 -1573  516 F9A0h 100 -1573 18 1  
183       -1632 5   -1632 2h 0000C350h 68  200 100 -1573  516 F9A0h 100 -1573 18 1  
184       -1632 5   -1632 2h 0000C350h 88  200 100 -1573  516 F9A0h 100 -1573 18 1  
185       -1632 5   -1632 2h 0000C350h 108 200 100 -1573  516 F9A0h 100 -1573 18 1  
186       -1632 5   -1632 2h 0000C350h 128 200 100 -1573  516 F9A0h 100 -1573 18 1  
187       -1632 5   -1632 2h 0000C350h 148 200 100 -1573  516 F9A0h 100 -1573 18 1  
188       -1632 5   -1632 2h 0000C350h 168 200 100 -1573  516 F9A0h 100 -1573 16 1  
189       -1632 5   -1632 2h 0000C350h 188 200 100 -549   516 F9A0h 100 -1573 10 1  
190       -1632 5   -1632 2h 0000C350h 7   200 100 -861   516 F9A0h 100 -1573 3  1  
191       -1573 6   -1573 2h 0000C350h 27  200 100 -858   516 F9DBh 100 -858  18 1  
192       -1573 6   -1573 2h 0000C350h 47  200 100 -858   516 F9DBh 100 -858  18 1  
193       -1573 6   -1573 2h 0000C350h 67  200 100 -858   516 F9DBh 100 -858  18 1  
194       -1573 6   -1573 2h 0000C350h 87  200 100 -858   516 F9DBh 100 -858  18 1  
195       -1573 6   -1573 2h 0000C350h 107 200 100 -858   516 F9DBh 100 -858  18 1  
196       -1573 6   -1573 2h 0000C350h 127 200 100 -858   516 F9DBh 100 -858  18 1  
197       -1573 6   -1573 2h 0000C350h 147 200 100 -858   516 F9DBh 100 -858  18 1  
198       -1573 6   -1573 2h 0000C350h 167 200 100 -858   516 F9DBh 100 -858  17 1  
199       -1573 6   -1573 2h 0000C350h 187 200 100 -858   516 F9DBh 100 -858  11 1  
200       -1573 6   -1573 2h 0000C350h 6   200 100 -26    516 F9DBh 100 -858  4  1  
201       -858  7   -858  2h 0000C350h 26  200 100 -26    516 F8BBh 100 -26   18 1  
202       -858  7   -858  2h 0000C350h 46  200 100 -26    516 FCA6h 100 -26   18 1  
203       -858  7   -858  2h 0000C350h 66  200 100 -26    516 FCA6h 100 -26   18 1  
204       -858  7   -858  2h 0000C350h 86  200 100 -26    516 FCA6h 100 -26   18 1  
205       -858  7   -858  2h 0000C350h 106 200 100 -26    516 FCA6h 100 -26   18 1  
206       -858  7   -858  2h 0000C350h 126 200 100 -26    516 FCA6h 100 -26   18 1  
207       -858  7   -858  2h 0000C350h 146 200 100 -26    516 FCA6h 100 -26   18 1  
208       -858  7   -858  2h 0000C350h 166 200 100 -26    516 FCA6h 100 -26   17 1  
209       -858  7   -858  2h 0000C350h 186 200 100 998    516 FCA6h 100 -26   11 1  
210       -858  7   -858  2h 0000C350h 5   200 100 838    516 FCA6h 100 -26   4  1  
211       -26   8   -26   2h 0000C350h 25  200 100 846    516 FCA6h 100 846   18 1  
212       -26   8   -26   2h 0000C350h 45  200 100 846    516 FFE6h 100 846   18 1  
213       -26   8   -26   2h 0000C350h 65  200 100 846    516 FFE6h 100 846   18 1  
214       -26   8   -26   2h 0000C350h 85  200 100 846    516 FFE6h 100 846   18 1  
215       -26   8   -26   2h 0000C350h 105 200 100 846    516 FFE6h 100 846   18 1  
216       -26   8   -26   2h 0000C350h 125 200 100 846    516 FFE6h 100 846   18 1  
217       -26   8   -26   2h 0000C350h 145 200 100 846    516 FFE6h 100 846   18 1  
218       -26   8   -26   2h 0000C350h 165 200 100 846    516 FFE6h 100 846   17 1  
219       -26   8   -26   2h 0000C350h 185 200 100 846    516 FFE6h 100 846   11 1  
220       -26   8   -26   2h 0000C350h 4   200 100 798    516 FFE6h 100 846   4  1  
221       846   9   846   2h 0000C350h 24  200 100 798    516 FFE6h 100 798   18 1  
222       846   9   846   2h 0000C350h 44  200 100 798    516 034Eh 100 798   18 1  
223       846   9   846   2h 0000C350h 64  200 100 798    516 034Eh 100 798   18 1  
224       846   9   846   2h 0000C350h 84  200 100 798    516 034Eh 100 798   18 1  
225       846   9   846   2h 0000C350h 104 200 100 798    516 034Eh 100 798   18 1  
226       846   9   846   2h 0000C350h 124 200 100 798    516 034Eh 100 798   18 1  
227       846   9   846   2h 0000C350h 144 200 100 798    516 034Eh 100 798   18 1  
228       846   9   846   2h 0000C350h 164 200 100 798    516 034Eh 100 798   18 1  
229       846   9   846   2h 0000C350h 184 200 100 798    516 034Eh 100 798   12 1  
230       846   9   846   2h 0000C350h 3   200 100 1310   516 034Eh 100 798   5  1  
231       798   10  798   2h 0000C350h 23  200 100 1307   516 034Eh 100 798   31 1  
232       798   10  798   2h 0000C350h 43  200 100 1307   516 031Eh 100 1307  18 1  
233       798   10  798   2h 0000C350h 63  200 100 1307   516 031Eh 100 1307  18 1  
234       798   10  798   2h 0000C350h 83  200 100 1307   516 031Eh 100 1307  18 1  
235       798   10  798   2h 0000C350h 103 200 100 1307   516 031Eh 100 1307  18 1  
236       798   10  798   2h 0000C350h 123 200 100 1307   516 031Eh 100 1307  18 1  
237       798   10  798   2h 0000C350h 143 200 100 1307   516 031Eh 100 1307  18 1  
238       798   10  798   2h 0000C350h 163 200 100 1307   516 031Eh 100 1307  18 1  
239       798   10  798   2h 0000C350h 183 200 100 1307   516 031Eh 100 1307  12 1  
240       798   10  798   2h 0000C350h 2   200 100 2043   516 031Eh 100 1307  5  1  
241       1307  11  1307  2h 0000C350h 22  200 100 2037   516 031Eh 100 1307  31 1  
242       1307  11  1307  2h 0000C350h 42  200 100 2037   516 051Bh 100 2037  18 1  
243       1307  11  1307  2h 0000C350h 62  200 100 2037   516 051Bh 100 2037  18 1  
244       1307  11  1307  2h 0000C350h 82  200 100 2037   516 051Bh 100 2037  18 1  
245       1307  11  1307  2h 0000C350h 102 200 100 2037   516 051Bh 100 2037  18 1  
246       1307  11  1307  2h 0000C350h 122 200 100 2037   516 051Bh 100 2037  18 1  
247       1307  11  1307  2h 0000C350h 142 200 100 2037   516 051Bh 100 2037  18 1  
248       1307  11  1307  2h 0000C350h 162 200 100 2037   516 051Bh 100 2037  18 1  
249       1307  11  1307  2h 0000C350h 182 200 100 4085   516 051Bh 100 2037  12 1  
250       1307  11  1307  2h 0000C350h 1   200 100 2101   516 051Bh 100 2037  5  1  
251       1307  11  1307  2h 0000C350h 21  200 100 2094   516 051Bh 100 2037  31 1  
252       2037  12  2037  2h 0000C350h 41  200 100 2094   516 07F5h 100 2094  18 1  
253       2037  12  2037  2h 0000C350h 61  200 100 2094   516 07F5h 100 2094  18 1  
254       2037  12  2037  2h 0000C350h 81  200 100 2094   516 07F5h 100 2094  18 1  
255       2037  12  2037  2h 0000C350h 101 200 100 2094   516 07F5h 100 2094  18 1  
256       2037  12  2037  2h 0000C350h 121 200 100 2094   516 07F5h 100 2094  18 1  
257       2037  12  2037  2h 0000C350h 141 200 100 2094   516 07F5h 100 2094  18 1  
258       2037  12  2037  2h 0000C350h 161 200 100 2094   516 07F5h 100 2094  18 1  
259       2037  12  2037  2h 0000C350h 181 200 100 2094   516 07F5h 100 2094  13 1  
260       2037  12  2037  2h 0000C350h 0   200 100 2606   516 07F5h 100 2094  6  1  
261       2037  12  2037  2h 0000C350h 20  200 100 2561   516 07F5h 100 2094  0  1  
262       2094  13  2094  2h 0000C350h 40  200 100 2561   516 082Eh 100 2561  18 1  
263       2094  13  2094  2h 0000C350h 60  200 100 2561   516 082Eh 100 2561  18 1  
264       2094  13  2094  2h 0000C350h 80  200 100 2561   516 082Eh 100 2561  18 1  
265       2094  13  2094  2h 0000C350h 100 200 100 2561   516 082Eh 100 2561  18 1  
266       2094  13  2094  2h 0000C350h 120 200 100 2561   516 082Eh 100 2561  18 1  
267       2094  13  2094  2h 0000C350h 140 200 100 2561   516 082Eh 100 2561  18 1  
268       2094  13  2094  2h 0000C350h 160 200 100 2561   516 082Eh 100 2561  18 1  
269       2094  13  2094  2h 0000C350h 180 200 100 2561   516 082Eh 100 2561  13 1  
270       2094  13  2094  2h 0000C350h 200 200 100 1729   516 082Eh 100 2561  6  1  
271       2094  13  2094  2h 0000C350h 19  200 100 1782   516 082Eh 100 2561  0  1  
272       2561  14  2561  2h 0000C350h 39  200 100 1782   516 0A01h 100 1782  18 1  
273       2561  14  2561  2h 0000C350h 59  200 100 1782   516 0A01h 100 1782  18 1  
274       2561  14  2561  2h 0000C350h 79  200 100 1782   516 0A01h 100 1782  18 1  
275       2561  14  2561  2h 0000C350h 99  200 100 1782   516 0A01h 100 1782  18 1  
276       2561  14  2561  2h 0000C350h 119 200 100 1782   516 0A01h 100 1782  18 1  
277       2561  14  2561  2h 0000C350h 139 200 100 1782   516 0A01h 100 1782  18 1  
278       2561  14  2561  2h 0000C350h 159 200 100 1782   516 0A01h 100 1782  18 1  
279       2561  14  2561  2h 0000C350h 179 200 100 1782   516 0A01h 100 1782  13 1  
280       2561  14  2561  2h 0000C350h 199 200 100 1334   516 0A01h 100 1782  6  1  
281       2561  14  2561  2h 0000C350h 18  200 100 1340   516 0A01h 100 1782  0  1  
282       1782  15  1782  2h 0000C350h 38  200 100 1340   516 06F6h 100 1340  18 1  
283       1782  15  1782  2h 0000C350h 58  200 100 1340   516 06F6h 100 1340  18 1  
284       1782  15  1782  2h 0000C350h 78  200 100 1340   516 06F6h 100 1340  18 1  
285       1782  15  1782  2h 0000C350h 98  200 100 1340   516 06F6h 100 1340  18 1  
286       1782  15  1782  2h 0000C350h 118 200 100 1340   516 06F6h 100 1340  18 1  
287       1782  15  1782  2h 0000C350h 138 200 100 1340   516 06F6h 100 1340  18 1  
288       1782  15  1782  2h 0000C350h 158 200 100 1340   516 06F6h 100 1340  18 1  
289       1782  15  1782  2h 0000C350h 178 200 100 1340   516 06F6h 100 1340  13 1  
290       1782  15  1782  2h 0000C350h 198 200 100 764    516 06F6h 100 1340  6  1  
291       1782  15  1782  2h 0000C350h 17  200 100 733    516 06F6h 100 1340  0  1  
292       1340  16  1340  2h 0000C350h 37  200 100 733    516 053Ch 100 733   18 1  
293       1340  16  1340  2h 0000C350h 57  200 100 733    516 053Ch 100 733   18 1  
294       1340  16  1340  2h 0000C350h 77  200 100 733    516 053Ch 100 733   18 1  
295       1340  16  1340  2h 0000C350h 97  200 100 733    516 053Ch 100 733   18 1  
296       1340  16  1340  2h 0000C350h 117 200 100 733    516 053Ch 100 733   18 1  
297       1340  16  1340  2h 0000C350h 137 200 100 733    516 053Ch 100 733   18 1  
298       1340  16  1340  2h 0000C350h 157 200 100 733    516 053Ch 100 733   18 1  
299       1340  16  1340  2h 0000C350h 177 200 100 733    516 053Ch 100 733   14 1  
300       1340  16  1340  2h 0000C350h 197 200 100 349    516 053Ch 100 733   7  1  
301       1340  16  1340  2h 0000C350h 16  200 100 359    516 053Ch 100 733   1  1  
302       733   17  733   2h 0000C350h 36  200 100 359    516 02DDh 100 359   18 1  
303       733   17  733   2h 0000C350h 56  200 100 359    516 02DDh 100 359   18 1  
304       733   17  733   2h 0000C350h 76  200 100 359    516 02DDh 100 359   18 1  
305       733   17  733   2h 0000C350h 96  200 100 359    516 02DDh 100 359   18 1  
306       733   17  733   2h 0000C350h 116 200 100 359    516 02DDh 100 359   18 1  
307       733   17  733   2h 0000C350h 136 200 100 359    516 02DDh 100 359   18 1  
